_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,source,type_of_advice_or_caution,type_of_advice_or_caution:confidence,what,when,where,category,id,retweetcount,screenname,source_gold,text,type_of_advice_or_caution_gold,userid,what_gold,when_gold,where_gold
191783096,false,finalized,3,8/18/2012 11:40:23,"
N/A
",A siren has been heard,1.0,"tornado sirens
tornado sirens
tornado sirens go off","
N/A
","a soccer game
N/A
N/A",Caution and advice,76082600000000000,0,musicbelieber21,,am i the only one who's been in a soccer game when the tornado sirens go off?? OUTTA TOWN!...n a tornado actually hit it was SCARY!,,136838442,,,
191783097,false,finalized,3,8/17/2012 01:31:14,"
n/a
",Other,0.6818,"tornado warning
n/a
tornado warning","
n/a
","N/A
n/a
n/a",Caution and advice,73852500000000000,0,Wise_Ju,,"Damn tornado warning don't mean shit 2 me. Motherfucka, I have survived Katrina's bitch ass, 2 tornados & a blizzard. Just another day 2 me",,262920360,,,
191783098,false,finalized,3,8/16/2012 17:53:52,"N/A
N/A
",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"Tornado warning
Tornado warning
Tornado warning","N/A
N/A
","N/A
N/A
n/a",Caution and advice,76014600000000000,0,anthonybrindisi,,Tornado warning..ok im goin to take my bike nd go get something to eat,,304983979,,,
191783099,true,golden,1,8/18/2012 20:15:23,n/a,A tornado sighting/touchdown has been reported,1.0,a tornado forming,n/a,n/a,Caution and advice,73537900000000000,0,hckyle,,Just drove right under a tornado forming.....holy shit....are we home yet???????,A tornado sighting/touchdown has been reported,24485410,tornado forming,,"N/A
Just drove
home"
191783100,false,finalized,3,8/17/2012 22:23:09,"
@BorisVincze
",A tornado/thunderstorm warning has been issued or has been lifted,0.6488,"tornado chances went down
tornado chances
our tornado chances went down","
n/a
","N/A
n/a
N/A",Caution and advice,73210000000000000,0,Avs2Hawksfan,,"@BorisVincze Yep same for us, our tornado chances went down, still sitting here ready to drive to safety though.",,242989154,,,
191783101,false,finalized,4,8/18/2012 21:33:38,"
N/A

",A tornado sighting/touchdown has been reported,0.5095,"tornado
Looks like another tornado
Looks like another tornado
tornado","
N/A

","N/A
N/A
N/A
N/A",Caution and advice,78926600000000000,0,MustachedOwls,,"Looks like another tornado. Yep, got all my books in the basement.",,309990732,,,
191783102,true,golden,59,8/19/2012 17:13:55,"






n/a
N/A



n/a









n/a


N/A

N/A



N/A

na






N/A
N/A
N/A

n/a













",A tornado/thunderstorm warning has been issued or has been lifted,0.9627,"tornado warning
tornado warning
tornado warning
tornado warning issed
tornado warning
tornado warning
tornado warning issed
tornado warning issed
tornado warning
tornado warning
tornado warning
tornado warning
tornado warning
tornado warning issued
tornado warning
tornado warning
tornado warning issed
tornado warning
tornado warning
tornado warning
Tornado Warning
tornado warning
tornado warning
tornado warning issed for st. joseph county. sky is almost black.
tornado warning
tornado warning
Tornado
tornado warning
tornado warning
tornado warning
tornado warning issed
tornado warning
tornado warning
tornado warning
tornado warning issed
tornado warning
tornado
tornado warning
tornado warning
tornado warning
tornado warning issed
tornado warning issed
tornado warning issed
tornado
tornado warning
tornado warning
tornado warning
Tornado warning
tornado warning
tornado warning
tornado warning issed
tornado warning
tornado warning
tornado warning
tornado warning
tornado warning
tornado warning issed for st. joseph county
tornado warning
tornado warning","






n/a
N/A



n/a









n/a


N/A

N/A



N/A

na






N/A
N/A
N/A

n/a













","st. joseph county
st. joseph
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
St. Joseph County
st. joseph county
st. joseph county
tornado warning issed for st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county",Caution and advice,74919700000000000,0,MaloneMK,,tornado warning issed for st. joseph county. sky is almost black.,A tornado/thunderstorm warning has been issued or has been lifted,151272143,tornado warning,,"st. joseph county
st. joseph"
191783103,false,finalized,3,8/15/2012 02:15:43,"
@jbluther
",Other,1.0,"we're under a tornado watch
tornado watch
tornado watch","
now
","N/A
N/A
OK",Caution and advice,73194100000000000,0,codyedwards,,@jbluther ... and now we're under a tornado watch for the same storm system that hit OK.,,15461067,,,
191783104,true,golden,7,8/19/2012 08:16:31,"

@JimmyMcIver

N/A

",Other,0.2988,"Tornado has lifted
Debris falling
Debris falling
Tornado has lifted
Tornado has lifted
Tornado has lifted
Debris falling on #I 40 #Tornado has lifted","

n/a
Debris falling /seems headed
N/A

","Tulsa
Tulsa
on #I 40 a mile & 1/2 west of Casino
I 40 a mile & 1/2 west of Casino/seems headed toward Tulsa
a mile & 1/2 west of Casino
Casino
a mile & 1/2 west of Casino/seems headed toward Tulsa",Caution and advice,73173100000000000,1,shybullwinkle,"N/A
n/a"," @JimmyMcIver:  @victoria_29: #Debris falling on #I 40 #Tornado has lifted, a mile & 1/2 west of Casino/seems headed toward Tulsa, h ...","A tornado sighting/touchdown has been reported
Other",132636317,"#Debris falling
#Tornado has lifted
Debris falling
Tornado has lifted
Debris falling on #I 40 #Tornado has lifted","N/A
n/a","Tulsa
#I 40
a mile & 1/2 west of Casino
headed toward Tulsa
a mile & 1/2 west of Casino, Tulsa
on #I 40 a mile & 1/2 west of Casino"
191783105,false,finalized,4,8/16/2012 02:57:02,"

N/A
",Other,0.7343,"tornado
tornado
tornado
tornado","

N/A
","Joplin
Joplin
WAY closer than Joplin
N/A",Caution and advice,73353700000000000,0,Jamerz2043,,Wow this tornado was WAY closer than Joplin :(,,30950468,,,
191783106,false,finalized,6,8/17/2012 12:39:22,"
N/A

n/a

n/a",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warning
tornado warning
tornado warning
tornado warning
tornado warning
tornado warning","
N/A

n/a

n/a","the mall
meridian
meridian
n/a
meridian
meridian",Caution and advice,74947200000000000,0,slooch3,,tornado warning and the mall on lockdown. oh shit. meridian goin nuts.,,213124037,,,
191783107,false,finalized,3,8/18/2012 18:07:18,"
#p
@whoaitsmonica",A siren has been heard,1.0,"Sirens
Sirens started going off
Sirens started going off","

","n/a
N/A
my hometown",Caution and advice,73197300000000000,788,AlEeeeEeXa,," @whoaitsmonica: Sirens started going off. Tornado has officially touched down in my hometown, super worried about my family right. #p ...",,50368904,,,
191783108,false,finalized,3,8/17/2012 23:30:06,"n/a
n/a
N/A",Other,0.6791,"TORNADO
TORNADO
TORNADO","n/a
n/a
TAKE COVER","n/a
n/a
N/A",Caution and advice,73427800000000000,0,I_LuvU_Jodey,,TAKE COVER!!! #TORNADO!!,,215395747,,,
191783109,true,golden,15,8/19/2012 07:50:16,"

n/a

n/a


n/a

n/a


N/A

",A siren has been heard,0.9315,"Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens once again
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens","

n/a

n/a


n/a

n/a

be praying sirens once again. :(
N/A

","Joplin
Joplin
Joplin!
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin",Caution and advice,73218200000000000,0,preety909,"n/a
N/A",Please be praying for everybody here in Joplin! Tornado sirens once again. :(,A siren has been heard,71912945,"Tornado sirens
sirens
Tornado sirens heard","N/A
n/a","N/A
Joplin
Joplin!
in Joplin"
191783110,true,golden,21,8/19/2012 18:21:44,"



N/A
N/A



n/a


n/a
n/a


N/A


n/a
",A tornado sighting/touchdown has been reported,0.7171,"Tornado
Tornado headed
Tornado
Tornado headed
Tornado
Tornado headed right for the sprint headquarters
Tornado
Tornado
Tornado headed right for the sprint headquarters
Tornado headed
Tornado headed right for the sprint headquarters
Tornado headed
Tornado headed
Tornado
Tornado
Tornado headed right for the sprint headquarters
Tornado headed
Tornado headed
Tornado headed right
Tornado
Tornado","



N/A
N/A



n/a


n/a
n/a

I'm in Hannah's basement
N/A


n/a
","the sprint headquarters
sprint headquarters
the sprint headquarters
sprint headquarters
the sprint headquarters
sprint headquarters
N/A
sprint headquarters
N/A
sprint headquarters
sprint headquarters
N/A
n/a
sprint headquarters
sprint headquarters
N/A
sprint headquarters
the sprint headquarters
sprint headquarters
sprint headquarters
N/A",Caution and advice,73423600000000000,0,wheelcrimm,,Tornado headed right for the sprint headquarters...dad if you see this I'm in Hannah's basement! #scared,A tornado sighting/touchdown has been reported,44987146,"Tornado
Tornado headed right for the sprint headquarters
Tornado headed",,"sprint headquarters
headed right for the sprint headquarters
the sprint headquarters"
191783111,false,finalized,4,8/16/2012 09:05:40,"

n/a
",Other,0.5203,"tornado
Major tornado outbreak
tornado outbreak
tornado","overnight
overnight
overnight
overnight","N/A
n/a
n/a
N/A",Caution and advice,73347600000000000,0,CHVandergriff,,Major tornado outbreak overnight. People need help and I'm feeling helpless.,,287027188,,,
191783112,false,finalized,4,8/18/2012 16:02:30,"n/a


",A tornado/thunderstorm warning has been issued or has been lifted,1.0,"tornado warnings
tornado warnings
tornado warnings
tornado warnings","there is


","n/a
N/A
N/A
N/A",Caution and advice,73199800000000000,0,Amexacan,,there is tornado warnings so we might have to go to the celler,,303467213,,,
191783113,false,finalized,3,8/19/2012 07:39:07,"

",A tornado/thunderstorm warning has been issued or has been lifted,0.7367,"tornado warning
tornado warning
tornado warning, and the sirens are going off","

","N/A
N/A
N/A",Caution and advice,73565100000000000,0,BarbieMovement,,"Were under a tornado warning, and the sirens are going off like crazy ... I did sign up for this.",,118449589,,,
191783114,false,finalized,3,8/18/2012 18:00:32,"

",A tornado/thunderstorm warning has been issued or has been lifted,0.6809,"tornado watch
tornado watch
tornado watch","

","N/A
n/a
n/a",Caution and advice,73862200000000000,0,Irishgal719,,Winds are gusting tonight.  I'm in an area that DOES NOT get tornado's but we now have a tornado watch !!!  crazy......,,23662844,,,
191783115,false,finalized,4,8/19/2012 08:11:42,"KellyKCTV5
KellyKCTV5

KellyKCTV5",A tornado/thunderstorm warning has been issued or has been lifted,0.738,"tornado warnings
tornado warnings
tornado warnings
tornado warnings","now
N/A
Now
rt now","cass, johnson, jackson, layfatte county
layfatte county
cass, johnson, jackson, layfatte county
cass, johnson, jackson, layfatte county",Caution and advice,73434800000000000,7,BrianBShynin,," @KellyKCTV5: cass, johnson, jackson, layfatte county under tornado warnings rt now",,30606883,,,
191783116,false,finalized,3,8/18/2012 09:59:11,"
N/A
",A tornado/thunderstorm warning has been issued or has been lifted,0.6482,"No tornado.
No tornado
No tornado","
N/A
","N/A
N/A
N/A",Caution and advice,73533800000000000,2,DJFnF,,The weather be scaring people the only thing we gonna get is alot of rain... No tornado.,,118431517,,,
191783117,false,finalized,3,8/18/2012 16:02:30,"
NWS meteorologists
",A tornado sighting/touchdown has been reported,1.0,"tornado on the ground
tornado on the ground
tornado on the ground","

","Ramona, SD
Ramona, SD
Ramona, SD",Caution and advice,75374500000000000,1,Luv4Autumn,," @cindyrobuck:  @stormchaser4850: Developing: NWS meteorologists were tracking a tornado on the ground near Ramona, SD, moving NE at ...",,281622166,,,
191783118,false,finalized,4,8/16/2012 18:12:30,"N/A
N/A

",A siren has been heard,1.0,"Sirens going off
Sirens going off
Sirens going off
tornado","N/A
N/A

","heading north along hwy 69
north along hwy 69
N/A
hwy 69",Caution and advice,73421200000000000,0,CarisaGaul,,Taking cover. Sirens going off. #tornado heading north along hwy 69 :/,,51466642,,,
191783119,false,finalized,4,8/19/2012 08:37:59,"n/a


",A tornado/thunderstorm warning has been issued or has been lifted,0.7445,"tornado warning
tornado warning
tornado warning
tornado warning","n/a


","east of Grand Rapids, MI
Grand Rapids, MI
east of Grand Rapids, M
east of Grand Rapids, MI",Caution and advice,74938900000000000,0,Lupita_GarzaG,,"Holy hell...a tornado warning for east of Grand Rapids, MI!!!",,146852194,,,
191783120,false,finalized,4,8/17/2012 01:36:30,"


",Other,0.732,"think about bathtub/mattress combo
if you are outside in a tornado, you are screwed
outside in a tornado
Tornado Advice","


","N/A
N/A
""N/A""
n/a",Caution and advice,73203500000000000,0,fraudfeasor,,"Just remember, if you are outside in a tornado, you are screwed.  Indoors, think about bathtub/mattress combo.",,15261077,,,
191783121,false,finalized,4,8/18/2012 21:29:51,"


",A tornado/thunderstorm warning has been issued or has been lifted,0.7575,"tornado watch
tornado watch
tornado watch
#tornado watch","

im freaking
","N/A
N/A
N/A
N/A",Caution and advice,73548700000000000,0,samferg21,,"#tornado watch; needless to say, im freaking out. and the most important part of my survival kit is missing &lt;/3",,185009365,,,
191783122,false,finalized,3,8/18/2012 21:15:21,"

",Other,0.6358,"not in the tornado warning
not in the tornado warning
sirens","

","Crete
Crete
Crete",Caution and advice,74913900000000000,0,MikeHamernik,,@imleftbehind I checked & sirens prob shouldn't have gone off in Crete b/c it was not in the tornado warning. better safe than sorry  ty!,,44270952,,,
191783123,true,golden,64,8/19/2012 16:30:39,"








n/a
N/A






n/a







n/a




N/A


N/A


N/A


n/a







N/A
N/A
N/A

n/a











",Other,0.4538,"tornado
tornado
tornado coming
tornado
tornado coming
Everybody go in y'all basements tornado coming
N/A
tornado
tornado coming
tornado
tornado coming
tornado coming
tornado
tornado
tornado coming
tornado
tornado coming
tornado coming
tornado coming
tornado coming
tornado coming
tornado
tornado coming
tornado
tornado coming
tornado
tornado
tornado coming lol..
tornado coming
tornado coming
tornado coming
Tornado
tornado coming
tornado coming
tornado
tornado coming
tornado coming
tornado coming
tornado coming
tornado
tornado coming
tornado
tornado
tornado
y'all basements tornado
tornado coming
tornado coming
tornado coming
Tornado
tornado coming
tornado coming
tornado coming
tornado coming
tornado coming
tornado coming
tornado coming
tornado coming
tornado coming
tornado coming
tornado coming
tornado coming
Everybody go in y'all basements tornado coming
tornado
tornado coming lol..","








n/a
N/A






coming







coming

N/A


N/A


N/A


N/A


n/a







N/A
Now
N/A

n/a











","N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
n/a
n/a
N/A
N/A
N/A
n/a
N/A
N/A
N/A
n/a
n/a
N/A
N/A
n/a
n/a
y'all basements
N/A
n/a
N/A
N/A
N/A
N/A
N/A
N/a
N/A
N/A
N/A
N/A
N/A
N/A
N/A
n/a
N/A
N/A
n/a
N/A
N/A
N/A
N/A
N/A
N/A
N/A
""N/A""
n/a
n/a
N/A
N/A
basements
N/A
n/a
N/A
N/A
N/A
N/A
N/A
N/A",Caution and advice,74961100000000000,0,__Road2Riches__,,Everybody go in y'all basements tornado coming lol..,Other,235372915,,,
191783124,true,golden,60,8/19/2012 16:39:28,"@david0monroe
@Hazewalker: @david0monroe:

inwx
N/A
@Hazewalker


@Hazewalker: @david0monroe:


@Hazewalker: @david0monroe
Twitter



@Hazewalker: @david0monroe
#inwx
@Hazewalker: @david0monroe

N/A
@Hazewalker: @david0monroe

N/A

Hazewalker
@Hazewalker, @david0monroe


I Just Tweeted that!
@Hazewalker: @david0monroe
@Hazewalker: @david0monroe
@david0monroe


@Hazewalker: @david0monroe

Tweeted
@Hazewalker: @david0monroe

@Hazewalker
N/A
#inwx
Tweet
#inwx
@Hazewalker: @david0monroe


@david0monroe
sirens

#inwx



@Hazewalker: @david0monroe



@Hazewalker: @david0monroe",A siren has been heard,0.8664,"Tornado sirens
sirens
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens going off
Tornado sirens going off
Tornado sirens
Tornado sirens
Tornado sirents
Tornado sirens
Tornado sirens
tornado
Tornado sirens going off
Tornado sirens
Tornado sirens going off
Tornado sirens going off
Tornado sirens
Tornado sirens
Tornado Siren
Tornado sirens
Tornado sirens going off
Tornado sirens going off
Tornado sirens
Tornado sirens
Tornado sirens going off
Tornado sirens
Tornado sirens
Tornado sirens going off
Tornado sirens going off
Tornado sirens going off
Tornado sirens
Tornado sirens going off now in Cumberland
Tornado
Tornado sirens
Tornado sirens
Tornado
Tornado sirens
sirens going off
Tornado sirens going off now
Tornado sirens
Tornado sirens
Tornado sirens going off
Tornado sirens
Tornado sirens going off
Tornado sirens
Tornado sirens
Tornado sirens
Tornado sirens
Tornado
Tornado sirens going off now
Tornado sirens
Tornado sirens going off
Tornado sirens going off
Tornado sirens
Tornado sirens going off
Tornado sirens going off
Tornado sirens
Tornado
Tornado sirens","now
now

now
now
now

now

now

now

now


now
now


N/A
now
now
now

now


now
now

na
now

now


now
now

Now
N/A
going off now

n/a

now

now
now
Now


going off now

now



","Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland #inwx
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
in Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland  #inwx
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland",Caution and advice,73527200000000000,1,David0Monroe,, @Hazewalker:  @david0monroe: Tornado sirens going off now in Cumberland #inwx  I Just Tweeted that!,A siren has been heard,14507734,"Tornado sirens going off
Tornado sirens",,Cumberland
